AFFX-r2-Ec-bioD-5_at	11.6605950213	5.66755138685	11.1605950213	12.1605950213
AFFX-r2-Ec-bioD-3_at	11.9443794728	7.67086640424	11.4443794728	12.4443794728
AFFX-r2-P1-cre-5_at	13.3610191495	6.88403871394	12.8610191495	13.8610191495
AFFX-r2-P1-cre-3_at	13.8705943449	9.80041128897	13.3705943449	14.3705943449
AFFX-r2-Bs-dap-5_at	8.36494332274	10.6946697044	7.86494332274	8.86494332274
AFFX-r2-Bs-dap-M_at	8.86101616669	5.90018765786	8.36101616669	9.36101616669
AFFX-r2-Bs-dap-3_at	9.67771353124	8.05402862899	9.17771353124	10.1777135312
AFFX-r2-Bs-lys-5_at	5.23228262748	6.92865396093	4.73228262748	5.73228262748
AFFX-r2-Bs-lys-M_at	6.21697901135	3.15961175268	5.71697901135	6.71697901135
AFFX-r2-Bs-lys-3_at	6.03592038442	5.55083217148	5.53592038442	6.53592038442
AFFX-r2-Bs-phe-5_at	6.39574719994	6.2784436515	5.89574719994	6.89574719994
AFFX-r2-Bs-phe-M_at	6.5916733913	4.9712974021	6.0916733913	7.0916733913
AFFX-r2-Bs-phe-3_at	7.51023246828	9.22582970448	7.01023246828	8.01023246828
AFFX-r2-Bs-thr-3_s_at	7.69930012033	5.95717063804	7.19930012033	8.19930012033
AFFX-r2-Bs-thr-M_s_at	7.21474303542	5.39170168883	6.71474303542	7.71474303542
AFFX-r2-Bs-thr-5_s_at	6.75368839256	6.19384295102	6.25368839256	7.25368839256
AFFX-HUMISGF3A/M97935_5_at	5.48943768001	7.61334697003	4.98943768001	5.98943768001
AFFX-HUMISGF3A/M97935_MA_at	7.16993324528	5.43877322973	6.66993324528	7.66993324528
AFFX-HUMISGF3A/M97935_MB_at	7.29304971971	13.808075166	6.79304971971	7.79304971971
AFFX-HUMISGF3A/M97935_3_at	9.76104212161	31.5656327525	9.26104212161	10.2610421216
AFFX-HUMRGE/M10098_5_at	3.11911296715	15.959181721	2.61911296715	3.61911296715
AFFX-HUMRGE/M10098_M_at	4.59329503329	7.08921929271	4.09329503329	5.09329503329
AFFX-HUMRGE/M10098_3_at	4.79373340685	4.31633352274	4.29373340685	5.29373340685
AFFX-HUMGAPDH/M33197_5_at	12.3534188587	9.84492505942	11.8534188587	12.8534188587
AFFX-HUMGAPDH/M33197_M_at	12.4301840202	9.18356477335	11.9301840202	12.9301840202
AFFX-HUMGAPDH/M33197_3_at	12.7930110371	7.71768191019	12.2930110371	13.2930110371
AFFX-HSAC07/X00351_5_at	11.6394876212	9.97899714378	11.1394876212	12.1394876212
AFFX-HSAC07/X00351_M_at	12.1484839313	10.7183267354	11.6484839313	12.6484839313
AFFX-HSAC07/X00351_3_at	12.9270029113	22.8890987767	12.4270029113	13.4270029113
AFFX-M27830_5_at	6.35059867977	7.16302152838	5.85059867977	6.85059867977
AFFX-M27830_M_at	8.11744087225	10.3068036024	7.61744087225	8.61744087225
AFFX-M27830_3_at	3.47637258683	16.9710848323	2.97637258683	3.97637258683
AFFX-hum_alu_at	13.7301314954	13.9184473065	13.2301314954	14.2301314954
1007_s_at	8.67294078514	11.8449777407	8.17294078514	9.17294078514
1053_at	6.90712263381	4.25379313844	6.40712263381	7.40712263381
117_at	5.78518374624	4.35975806924	5.28518374624	6.28518374624
121_at	6.8693582283	6.17519925169	6.3693582283	7.3693582283
1255_g_at	2.22416953363	7.20588273624	1.72416953363	2.72416953363
1294_at	6.29675334017	11.6772194128	5.79675334017	6.79675334017
1316_at	4.38612961241	15.9366905315	3.88612961241	4.88612961241
1320_at	2.76072370528	8.76225657832	2.26072370528	3.26072370528
1405_i_at	7.03665366008	12.9685531132	6.53665366008	7.53665366008
1431_at	5.60450381551	6.52196819654	5.10450381551	6.10450381551
1438_at	5.41191476124	6.18652180572	4.91191476124	5.91191476124
1487_at	8.43863293357	48.799615687	7.93863293357	8.93863293357
1494_f_at	5.37711625408	26.1818708381	4.87711625408	5.87711625408
1598_g_at	8.73732057907	8.8781458775	8.23732057907	9.23732057907
160020_at	6.23503360556	4.36296542814	5.73503360556	6.73503360556
1729_at	7.19999937477	9.28408492632	6.69999937477	7.69999937477
1773_at	5.81625343539	5.4996150988	5.31625343539	6.31625343539
177_at	5.69307375637	15.7779824535	5.19307375637	6.19307375637
179_at	6.76779904192	5.92479064332	6.26779904192	7.26779904192
1861_at	6.44938142444	4.43919464224	5.94938142444	6.94938142444
200000_s_at	9.70627790924	18.1074201851	9.20627790924	10.2062779092
200001_at	10.7017714201	15.370486465	10.2017714201	11.2017714201
200002_at	12.106748369	4.46285985661	11.606748369	12.606748369
200003_s_at	12.8767848818	4.293015258	12.3767848818	13.3767848818
200004_at	11.4868538538	9.46048886902	10.9868538538	11.9868538538
200005_at	10.319270831	7.66634715549	9.81927083104	10.819270831
200006_at	11.5463711546	5.98119585355	11.0463711546	12.0463711546
200007_at	10.9921251792	7.90040243057	10.4921251792	11.4921251792
200008_s_at	9.83111812556	9.88097826454	9.33111812556	10.3311181256
200009_at	11.570575131	11.6914556224	11.070575131	12.070575131
200010_at	12.3679439689	7.90750198259	11.8679439689	12.8679439689
200011_s_at	10.4181659961	40.7409504341	9.91816599612	10.9181659961
200012_x_at	12.5407429526	11.7505822047	12.0407429526	13.0407429526
200013_at	13.0026452538	7.97560834873	12.5026452538	13.5026452538
200014_s_at	10.2655169851	6.15009241849	9.76551698513	10.7655169851
200015_s_at	11.2773355693	5.73806784042	10.7773355693	11.7773355693
200016_x_at	12.8270524967	7.62401612961	12.3270524967	13.3270524967
200017_at	12.9646200514	8.13709746504	12.4646200514	13.4646200514
200018_at	12.8496133665	4.9243620655	12.3496133665	13.3496133665
200019_s_at	12.0884989428	6.83671615429	11.5884989428	12.5884989428
200020_at	9.34969165055	5.84075607245	8.84969165055	9.84969165055
200021_at	12.9801845566	22.8667543893	12.4801845566	13.4801845566
200022_at	13.3158994296	3.64769323892	12.8158994296	13.8158994296
200023_s_at	10.9600715757	6.98069460075	10.4600715757	11.4600715757
200024_at	11.9077107337	7.6636883691	11.4077107337	12.4077107337
200025_s_at	12.3366193512	8.81850046652	11.8366193512	12.8366193512
200026_at	13.1752767358	9.74623344841	12.6752767358	13.6752767358
200027_at	10.5944801079	10.5901227368	10.0944801079	11.0944801079
200028_s_at	10.0886303997	5.46521464378	9.58863039969	10.5886303997
200029_at	12.6348672307	3.69970961726	12.1348672307	13.1348672307
200030_s_at	11.9220162294	21.2659214144	11.4220162294	12.4220162294
200031_s_at	13.2436653005	4.15357292568	12.7436653005	13.7436653005
200032_s_at	13.1938008543	13.7930281996	12.6938008543	13.6938008543
200033_at	11.7246013494	5.88037409971	11.2246013494	12.2246013494
200034_s_at	12.061831554	6.04182738497	11.561831554	12.561831554
200035_at	8.12804674509	7.54874496565	7.62804674509	8.62804674509
200036_s_at	11.9651117324	7.32784741948	11.4651117324	12.4651117324
200037_s_at	9.85854478472	12.948541176	9.35854478472	10.3585447847
200038_s_at	12.490541573	14.7358874127	11.990541573	12.990541573
200039_s_at	10.0649308806	5.97820041056	9.56493088062	10.5649308806
200040_at	10.4954916686	4.28286507461	9.99549166857	10.9954916686
200041_s_at	10.7969509157	8.82551688735	10.2969509157	11.2969509157
200042_at	10.0052606376	17.5329903006	9.50526063763	10.5052606376
200043_at	11.3385364615	3.77254199816	10.8385364615	11.8385364615
200044_at	10.0088444848	5.39221644927	9.50884448482	10.5088444848
200045_at	8.38363977749	11.9985490225	7.88363977749	8.88363977749
200046_at	10.0372689722	15.8265627339	9.53726897217	10.5372689722
200047_s_at	10.1862781573	19.4390788085	9.68627815727	10.6862781573
200048_s_at	11.5394175987	8.90880649256	11.0394175987	12.0394175987
200049_at	7.72960290385	11.307820285	7.22960290385	8.22960290385
200050_at	8.78947614249	7.9013312486	8.28947614249	9.28947614249
200051_at	7.69148302933	7.49393975466	7.19148302933	8.19148302933
200052_s_at	9.74119615826	9.07298343454	9.24119615826	10.2411961583
200053_at	8.75763504612	8.75302010038	8.25763504612	9.25763504612
200054_at	6.88515488561	7.76738460229	6.38515488561	7.38515488561
200055_at	10.1454563393	4.42849632571	9.64545633934	10.6454563393
200056_s_at	8.69016079233	6.0310056245	8.19016079233	9.19016079233
200057_s_at	11.1615194916	15.0182802655	10.6615194916	11.6615194916
200058_s_at	9.69038607657	6.67332452734	9.19038607657	10.1903860766
200059_s_at	11.6828270945	12.0044235438	11.1828270945	12.1828270945
200060_s_at	9.83592919804	31.0455538203	9.33592919804	10.335929198
200061_s_at	13.2190070628	5.91704832641	12.7190070628	13.7190070628
200062_s_at	12.8613742492	4.97682760744	12.3613742492	13.3613742492
200063_s_at	12.7007273885	7.80194313586	12.2007273885	13.2007273885
200064_at	11.4109978625	21.7412166908	10.9109978625	11.9109978625
200065_s_at	11.489507276	6.55362323524	10.989507276	11.989507276
200066_at	9.62914655823	5.54542850899	9.12914655823	10.1291465582
200067_x_at	10.5356557089	6.59096604514	10.0356557089	11.0356557089
200068_s_at	11.9335851009	4.63120447635	11.4335851009	12.4335851009
200069_at	7.34858954972	10.4957895308	6.84858954972	7.84858954972
200070_at	8.0834596932	6.80995795273	7.5834596932	8.5834596932
200071_at	8.71102833947	3.0450317429	8.21102833947	9.21102833947
200072_s_at	9.7045141242	7.24222010242	9.2045141242	10.2045141242
200073_s_at	10.4986838985	4.34014622957	9.99868389847	10.9986838985
200074_s_at	11.4609212439	7.00283776194	10.9609212439	11.9609212439
200075_s_at	9.27842251296	7.98277437311	8.77842251296	9.77842251296
200076_s_at	8.3637007363	7.44496995643	7.8637007363	8.8637007363
200077_s_at	12.0497978261	11.8789633696	11.5497978261	12.5497978261
200078_s_at	10.0540970308	9.38366165865	9.55409703084	10.5540970308
200079_s_at	10.0951628914	8.5939310786	9.59516289137	10.5951628914
200080_s_at	12.173067654	11.1929476709	11.673067654	12.673067654
200081_s_at	11.94137123	9.41466689497	11.44137123	12.44137123
200082_s_at	11.9457808901	5.58672542488	11.4457808901	12.4457808901
200083_at	8.95769427539	7.73266510677	8.45769427539	9.45769427539
200084_at	10.4940922098	13.918395184	9.99409220983	10.9940922098
200085_s_at	10.5829780329	3.57277302091	10.0829780329	11.0829780329
200086_s_at	11.5699817165	33.587476734	11.0699817165	12.0699817165
200087_s_at	10.8816569719	9.97035568534	10.3816569719	11.3816569719
200088_x_at	13.231912677	7.17166756131	12.731912677	13.731912677
200089_s_at	11.5058879221	7.28679047198	11.0058879221	12.0058879221
200090_at	10.5090531402	12.7100190321	10.0090531402	11.0090531402
200091_s_at	12.1959975624	11.160840596	11.6959975624	12.6959975624
200092_s_at	12.874496074	8.00939363254	12.374496074	13.374496074
200093_s_at	11.3728082786	23.9904456635	10.8728082786	11.8728082786
200094_s_at	11.7163533501	5.73598019128	11.2163533501	12.2163533501
200095_x_at	13.0799450267	8.8717168894	12.5799450267	13.5799450267
200096_s_at	10.7620008971	5.03694997322	10.2620008971	11.2620008971
200097_s_at	10.4417261894	3.43283114053	9.94172618942	10.9417261894
200098_s_at	10.4011082306	32.9468003195	9.90110823063	10.9011082306
200099_s_at	13.2718952174	6.49723338337	12.7718952174	13.7718952174
200593_s_at	8.94803407165	6.30187766219	8.44803407165	9.44803407165
200594_x_at	10.8322881795	36.5107659179	10.3322881795	11.3322881795
200595_s_at	9.86485641834	6.74491455772	9.36485641834	10.3648564183
200596_s_at	8.86947403531	6.8319425623	8.36947403531	9.36947403531
200597_at	7.96587821852	18.0065414915	7.46587821852	8.46587821852
200598_s_at	9.41332826002	4.52283012476	8.91332826002	9.91332826002
200599_s_at	11.4143442075	5.00484642988	10.9143442075	11.9143442075
200600_at	8.10402138686	5.71980216736	7.60402138686	8.60402138686
200601_at	9.44789592406	22.0905218738	8.94789592406	9.94789592406
200602_at	9.5226548615	4.51616828585	9.0226548615	10.0226548615
200603_at	10.2287446593	5.21580125731	9.72874465933	10.7287446593
200604_s_at	8.25407532996	22.7169944554	7.75407532996	8.75407532996
200605_s_at	10.1875371809	13.0515400876	9.6875371809	10.6875371809
200606_at	10.267463784	8.23883606314	9.76746378401	10.767463784
200607_s_at	7.69875366421	6.14471165742	7.19875366421	8.19875366421
200608_s_at	9.48969445712	5.82730695449	8.98969445712	9.98969445712
200609_s_at	10.4570691833	5.57573656957	9.95706918331	10.9570691833
200610_s_at	10.7293400597	8.66307486753	10.2293400597	11.2293400597
200611_s_at	9.78186202106	8.43223841882	9.28186202106	10.2818620211
200612_s_at	8.14237342308	13.3794615989	7.64237342308	8.64237342308
200613_at	10.6229032959	5.08736232634	10.1229032959	11.1229032959
200614_at	11.5970055355	3.34099147273	11.0970055355	12.0970055355
200615_s_at	7.7659126455	5.45651511394	7.2659126455	8.2659126455
200616_s_at	7.84070996921	6.86869060441	7.34070996921	8.34070996921
200617_at	8.91399647979	80.9603456128	8.41399647979	9.41399647979
200618_at	11.0413336308	18.0921249981	10.5413336308	11.5413336308
200619_at	9.08559018137	14.2167818926	8.58559018137	9.58559018137
200620_at	11.5008556107	6.86909442155	11.0008556107	12.0008556107
200621_at	11.0831182595	6.30881553826	10.5831182595	11.5831182595
200622_x_at	8.5595579971	7.35846637239	8.0595579971	9.0595579971
200623_s_at	8.01120829556	25.6579328305	7.51120829556	8.51120829556
200624_s_at	9.86444418454	14.9920426654	9.36444418454	10.3644441845
200625_s_at	10.3578044028	11.7222604796	9.85780440282	10.8578044028
200626_s_at	10.3064203814	12.6642671102	9.80642038141	10.8064203814
200627_at	11.6168560954	6.05408280658	11.1168560954	12.1168560954
200628_s_at	7.66821319331	7.90862475928	7.16821319331	8.16821319331
200629_at	8.53616527906	5.62907870288	8.03616527906	9.03616527906
200630_x_at	9.62856245627	9.4264690442	9.12856245627	10.1285624563
200631_s_at	11.0750046212	6.02719473354	10.5750046212	11.5750046212
200632_s_at	10.8967316547	8.70691088814	10.3967316547	11.3967316547
200633_at	13.4515229672	5.92068437736	12.9515229672	13.9515229672
200634_at	10.7314761687	13.557480823	10.2314761687	11.2314761687
200635_s_at	7.73564699475	8.99393205647	7.23564699475	8.23564699475
200636_s_at	9.87037682762	8.60843953582	9.37037682762	10.3703768276
200637_s_at	7.60363694127	5.23284543406	7.10363694127	8.10363694127
200638_s_at	10.0778652213	9.39040136464	9.57786522131	10.5778652213
200639_s_at	11.0480981261	12.6792587325	10.5480981261	11.5480981261
200640_at	10.8942556203	8.36420944315	10.3942556203	11.3942556203
200641_s_at	9.12655416197	5.60162514173	8.62655416197	9.62655416197
200642_at	11.3337746885	8.51817136554	10.8337746885	11.8337746885
200643_at	8.86243088033	4.1755395188	8.36243088033	9.36243088033
200644_at	9.86457373277	12.0090919091	9.36457373277	10.3645737328
200645_at	11.9402160322	3.35181566184	11.4402160322	12.4402160322
200646_s_at	8.38705210347	9.63069047488	7.88705210347	8.88705210347
200647_x_at	11.3587240739	6.31786750042	10.8587240739	11.8587240739
200648_s_at	6.61975950186	2.97305497033	6.11975950186	7.11975950186
200649_at	9.53012167153	7.02972027639	9.03012167153	10.0301216715
200650_s_at	11.8846725502	36.9111135016	11.3846725502	12.3846725502
200651_at	12.5473007989	3.83951142109	12.0473007989	13.0473007989
200652_at	11.4328246793	6.85446250407	10.9328246793	11.9328246793
200653_s_at	11.0671347731	10.4975847877	10.5671347731	11.5671347731
200654_at	11.6583532742	102.868164952	11.1583532742	12.1583532742
200655_s_at	11.2715529793	7.32455480064	10.7715529793	11.7715529793
200656_s_at	10.1650988241	111.227417848	9.66509882408	10.6650988241
200657_at	12.1631676101	16.6077796851	11.6631676101	12.6631676101
200658_s_at	8.89527973017	4.62687728833	8.39527973017	9.39527973017
200659_s_at	8.51469666538	6.07529191325	8.01469666538	9.01469666538
200660_at	9.00583587697	8.96953008054	8.50583587697	9.50583587697
200661_at	10.0757115284	6.13119772209	9.57571152842	10.5757115284
200662_s_at	10.9316027654	7.87608990359	10.4316027654	11.4316027654
200663_at	12.5222080392	9.47075004668	12.0222080392	13.0222080392
200664_s_at	8.90598644138	26.1778549324	8.40598644138	9.40598644138
200665_s_at	10.2569391589	4.45493064154	9.75693915891	10.7569391589
200666_s_at	9.66524122506	29.7642264437	9.16524122506	10.1652412251
200667_at	9.9086837611	3.76451568527	9.4086837611	10.4086837611
200668_s_at	11.3704388004	16.1136553595	10.8704388004	11.8704388004
200669_s_at	10.1706691788	24.1876867823	9.6706691788	10.6706691788
200670_at	11.3447674304	7.57556991096	10.8447674304	11.8447674304
200671_s_at	5.33748586356	7.60553946653	4.83748586356	5.83748586356
200672_x_at	6.93862917181	5.35119027442	6.43862917181	7.43862917181
200673_at	11.3759879769	3.87094087529	10.8759879769	11.8759879769
200674_s_at	12.85984103	3.7462747929	12.35984103	13.35984103
200675_at	10.0887050621	7.93211790022	9.58870506207	10.5887050621
200676_s_at	7.05730189543	7.6412941614	6.55730189543	7.55730189543
200677_at	11.0488833533	14.12724463	10.5488833533	11.5488833533
200678_x_at	9.61042246571	12.0898592312	9.11042246571	10.1104224657
200679_x_at	10.0056828149	20.4051623121	9.50568281488	10.5056828149
200680_x_at	11.8862142065	7.58466099491	11.3862142065	12.3862142065
200681_at	10.6655342567	10.8598923409	10.1655342567	11.1655342567
200682_s_at	10.5509396026	8.89300553564	10.0509396026	11.0509396026
200683_s_at	8.54938407538	12.4346836274	8.04938407538	9.04938407538
200684_s_at	8.11352450315	3.68758755248	7.61352450315	8.61352450315
200685_at	7.00064647838	4.73438272349	6.50064647838	7.50064647838
200686_s_at	9.45474032051	5.55686289676	8.95474032051	9.95474032051
200687_s_at	7.8573213585	9.905117957	7.3573213585	8.3573213585
200688_at	4.68920835753	5.76459004779	4.18920835753	5.18920835753
200689_x_at	12.3331379774	14.2128517007	11.8331379774	12.8331379774
200690_at	7.77756523443	7.36844995831	7.27756523443	8.27756523443
200691_s_at	9.83227225088	9.70598313639	9.33227225088	10.3322722509
200692_s_at	9.22205087161	16.543777811	8.72205087161	9.72205087161
200693_at	10.9873242715	3.86661511552	10.4873242715	11.4873242715
200694_s_at	9.76150476274	36.6686547353	9.26150476274	10.2615047627
200695_at	8.49548854535	13.297005177	7.99548854535	8.99548854535
200696_s_at	9.42860257024	9.87968280838	8.92860257024	9.92860257024
200697_at	7.52496902072	5.30721942875	7.02496902072	8.02496902072
200698_at	9.74366748879	29.1473373381	9.24366748879	10.2436674888
200699_at	10.0175106026	14.810886904	9.51751060261	10.5175106026
200700_s_at	9.69706781094	31.1758822279	9.19706781094	10.1970678109
200701_at	9.79362926184	11.5364755797	9.29362926184	10.2936292618
200702_s_at	6.73118483074	12.7170820157	6.23118483074	7.23118483074
200703_at	11.7151105233	4.05759925751	11.2151105233	12.2151105233
200704_at	10.0093708602	5.03859244993	9.50937086019	10.5093708602
200705_s_at	11.9928047883	10.1544145749	11.4928047883	12.4928047883
200706_s_at	8.39076123087	3.76053039077	7.89076123087	8.89076123087
200707_at	9.00834772703	4.82505257846	8.50834772703	9.50834772703
200708_at	8.86125898671	7.96503439724	8.36125898671	9.36125898671
200709_at	10.6168281269	4.43382272361	10.1168281269	11.1168281269
200710_at	10.6262268369	12.2106960142	10.1262268369	11.1262268369
200711_s_at	10.3215960446	4.96426578622	9.82159604462	10.8215960446
200712_s_at	7.91940260303	3.34365619148	7.41940260303	8.41940260303
200713_s_at	9.45677189105	4.27756196975	8.95677189105	9.95677189105
200714_x_at	10.6636615298	7.50869543836	10.1636615298	11.1636615298
200715_x_at	11.448389574	7.06693760206	10.948389574	11.948389574
200716_x_at	13.351700907	3.08575633613	12.851700907	13.851700907
200717_x_at	13.2553566864	3.75623829924	12.7553566864	13.7553566864
200718_s_at	12.1527216279	4.34267438915	11.6527216279	12.6527216279
200719_at	8.26485613921	6.67686348323	7.76485613921	8.76485613921
200720_s_at	8.76095305557	6.74534403763	8.26095305557	9.26095305557
200721_s_at	8.4915684929	18.9192029053	7.9915684929	8.9915684929
200722_s_at	8.12080915176	4.6780674513	7.62080915176	8.62080915176
200723_s_at	9.98220086628	4.55835928973	9.48220086628	10.4822008663
200724_at	3.47535986342	10.8242051944	2.97535986342	3.97535986342
200725_x_at	12.5276643496	5.17327428323	12.0276643496	13.0276643496
200726_at	11.4263070072	19.2580881615	10.9263070072	11.9263070072
200727_s_at	6.54419846152	4.8874846762	6.04419846152	7.04419846152
200728_at	9.70897437072	7.73867750408	9.20897437072	10.2089743707
200729_s_at	9.3661967233	13.6472386932	8.8661967233	9.8661967233
200730_s_at	7.57304266719	15.3120585744	7.07304266719	8.07304266719
200731_s_at	8.8083840642	36.6166419299	8.3083840642	9.3083840642
200732_s_at	9.6184024675	54.7869081127	9.1184024675	10.1184024675
200733_s_at	8.7138491353	14.1508344287	8.2138491353	9.2138491353
200734_s_at	9.11496816799	14.761864698	8.61496816799	9.61496816799
200735_x_at	12.7173182835	6.41804326846	12.2173182835	13.2173182835
200736_s_at	9.89124153854	7.07215485035	9.39124153854	10.3912415385
200737_at	8.6603021899	11.1857176717	8.1603021899	9.1603021899
200738_s_at	11.4942029525	8.92363970269	10.9942029525	11.9942029525
200739_s_at	7.6238724767	4.22703617449	7.1238724767	8.1238724767
200740_s_at	9.76894999732	14.5560218958	9.26894999732	10.2689499973
200741_s_at	13.5426937382	3.59437125178	13.0426937382	14.0426937382
200742_s_at	9.13124650854	6.58049293214	8.63124650854	9.63124650854
200743_s_at	10.0260049929	4.14432229116	9.52600499291	10.5260049929
200744_s_at	9.20622998735	8.52107476808	8.70622998735	9.70622998735
200745_s_at	10.1055586247	9.67466741659	9.60555862473	10.6055586247
200746_s_at	10.8609899837	11.9296871241	10.3609899837	11.3609899837
200747_s_at	8.65296529891	20.3202651748	8.15296529891	9.15296529891
200748_s_at	13.0101311372	25.3201968513	12.5101311372	13.5101311372
200749_at	9.25331379592	6.6770699132	8.75331379592	9.75331379592
200750_s_at	10.5890790979	5.58008357865	10.0890790979	11.0890790979
200751_s_at	9.26648216194	8.26562631912	8.76648216194	9.76648216194
200752_s_at	7.09592984345	18.896352194	6.59592984345	7.59592984345
200753_x_at	8.55886142022	5.34167418575	8.05886142022	9.05886142022
200754_x_at	10.5558917121	7.53794257111	10.0558917121	11.0558917121
200755_s_at	7.50436912354	5.10375320398	7.00436912354	8.00436912354
200756_x_at	6.11792056177	6.57246721513	5.61792056177	6.61792056177
200757_s_at	7.59307965757	4.88090675414	7.09307965757	8.09307965757
200758_s_at	8.8997160013	4.28635874341	8.3997160013	9.3997160013
200759_x_at	10.0695010569	4.9144127799	9.56950105689	10.5695010569
200760_s_at	9.25314743928	11.4636693938	8.75314743928	9.75314743928
200761_s_at	10.4559560768	10.6717624514	9.95595607681	10.9559560768
200762_at	10.4738763157	89.4222311851	9.97387631568	10.9738763157
200763_s_at	12.858591427	10.4815813779	12.358591427	13.358591427
200764_s_at	9.70725056495	4.16242545921	9.20725056495	10.2072505649
200765_x_at	10.8383198307	6.84657278603	10.3383198307	11.3383198307
200766_at	7.80911158581	25.422173796	7.30911158581	8.30911158581
200767_s_at	6.48239304213	4.68503232926	5.98239304213	6.98239304213
200768_s_at	10.0185640817	4.90888148	9.51856408167	10.5185640817
200769_s_at	5.84187280279	3.82567661089	5.34187280279	6.34187280279
200770_s_at	6.5165997995	4.39539882865	6.0165997995	7.0165997995
200771_at	8.13107576327	9.96022559923	7.63107576327	8.63107576327
200772_x_at	11.098411136	10.587264479	10.598411136	11.598411136
200773_x_at	11.6885603979	6.04112232233	11.1885603979	12.1885603979
200774_at	11.3060110412	5.36192803918	10.8060110412	11.8060110412
200775_s_at	11.1165634761	4.45933620424	10.6165634761	11.6165634761
200776_s_at	9.0008800934	9.4172143639	8.5008800934	9.5008800934
200777_s_at	9.70005296926	20.0980220517	9.20005296926	10.2000529693
200778_s_at	9.58852835853	11.7591485153	9.08852835853	10.0885283585
200779_at	11.4084571637	5.75082057333	10.9084571637	11.9084571637
200780_x_at	12.8934609154	29.9299830415	12.3934609154	13.3934609154
200781_s_at	12.7701484869	7.27128102632	12.2701484869	13.2701484869
200782_at	9.38414703127	5.87383290392	8.88414703127	9.88414703127
200783_s_at	6.62058884562	4.7907367367	6.12058884562	7.12058884562
200784_s_at	4.69321764266	8.09895591413	4.19321764266	5.19321764266
200785_s_at	4.10319458722	4.96129414777	3.60319458722	4.60319458722
200786_at	10.372346218	5.44606798708	9.87234621799	10.872346218
200787_s_at	8.38759252743	12.6305543241	7.88759252743	8.88759252743
200788_s_at	9.62918807145	12.847331701	9.12918807145	10.1291880714
200789_at	9.27034926492	9.08505723429	8.77034926492	9.77034926492
200790_at	11.1574478736	11.1498013797	10.6574478736	11.6574478736
200791_s_at	9.51543730936	6.51029225595	9.01543730936	10.0154373094
200792_at	10.9234796406	8.24600088761	10.4234796406	11.4234796406
200793_s_at	9.70205215276	19.6391216782	9.20205215276	10.2020521528
200794_x_at	11.5445373106	17.2460483969	11.0445373106	12.0445373106
200795_at	9.59218284917	5.15273114509	9.09218284917	10.0921828492
200796_s_at	4.76761214763	8.02121399189	4.26761214763	5.26761214763
200797_s_at	10.5188008654	31.4266789204	10.0188008654	11.0188008654
200798_x_at	8.84876856138	8.11045505862	8.34876856138	9.34876856138
200799_at	10.9244032804	6.98297271256	10.4244032804	11.4244032804
200800_s_at	10.2645835739	6.9096065423	9.76458357393	10.7645835739
200801_x_at	13.4503631447	13.5462030804	12.9503631447	13.9503631447
